1.96043835,0.06246253,0.18922311,0.00586342,0.9725
1.99465592,0.03320936,0.18933666,0.00285857,0.9068
1.96843599,0.04835586,0.18938045,0.00442403,0.9509
1.96893284,0.03547925,0.18941978,0.00305564,0.8952
2.00433265,0.04021706,0.18956996,0.00358467,0.9424
2.01879613,0.03671267,0.18959605,0.00315376,0.9147
2.07465791,0.07728545,0.18966085,0.00644875,0.9127
2.01650645,0.05252620,0.18976188,0.00473616,0.9582
2.01399973,0.03905740,0.18980274,0.00328814,0.8933
2.02555434,0.07227526,0.19005905,0.00647577,0.9549
1.98599048,0.04534186,0.19007294,0.00411573,0.9484
2.00032485,0.04098953,0.19031208,0.00360186,0.9236
1.99393918,0.03486593,0.19042681,0.00305574,0.9177
2.01000546,0.05752737,0.19060668,0.00519385,0.9521
2.00647111,0.05654752,0.19065475,0.00518443,0.9649
2.03066486,0.04091665,0.19092366,0.00349593,0.9087
1.98540326,0.03860547,0.19127762,0.00334051,0.8981
2.02975565,0.04468866,0.19149837,0.00394999,0.9369
2.01713981,0.03991730,0.19155099,0.00357383,0.9428
2.05875532,0.04664113,0.19180424,0.00409925,0.9434
2.03057228,0.04161916,0.19183825,0.00371427,0.9446
2.04758905,0.03793422,0.19188694,0.00326015,0.9171
2.00020188,0.03824673,0.19204312,0.00341489,0.9299
2.00783995,0.14620548,0.19256941,0.01380098,0.9842
2.03986175,0.03694912,0.19282709,0.00317080,0.9078
2.04695125,0.03100067,0.19292192,0.00260404,0.8913
2.06564879,0.05180529,0.19357950,0.00462922,0.9535
2.02938051,0.04719298,0.19395690,0.00426933,0.9465
2.06740004,0.04158588,0.19415325,0.00326817,0.8368
2.04094597,0.04937119,0.19423894,0.00449112,0.9558
2.08919346,0.04725412,0.19566659,0.00405273,0.9157
2.16478784,0.04187738,0.19737874,0.00342949,0.8982
2.25960455,0.04724857,0.20437877,0.00372672,0.8720
2.22223545,0.04618630,0.20444645,0.00407569,0.9592
2.33479935,0.04289071,0.20639611,0.00324207,0.8551
2.37291213,0.05178651,0.20814060,0.00382272,0.8416
2.32525796,0.06110173,0.20900839,0.00531047,0.9669
2.32716790,0.03945604,0.21027875,0.00332327,0.9321
2.42726932,0.04252161,0.21238810,0.00330809,0.8891
2.40575694,0.08392593,0.21332780,0.00718525,0.9655
2.38649381,0.04886047,0.21353775,0.00393128,0.8992
2.50513483,0.04875271,0.21526554,0.00391741,0.9351
2.45323343,0.06697257,0.21567451,0.00553926,0.9408
2.43593133,0.04426104,0.21614026,0.00355128,0.9043
2.51343558,0.04567794,0.21676151,0.00370623,0.9408
2.51717216,0.05360028,0.21818747,0.00437343,0.9413
2.52631090,0.05267372,0.21874569,0.00425507,0.9330
2.59556492,0.05480102,0.22056233,0.00401182,0.8615
2.79019707,0.06991923,0.22811582,0.00522369,0.9138
2.72513446,0.04814548,0.23067366,0.00380244,0.9330
2.97621702,0.05430223,0.23376868,0.00389904,0.9142
2.83004426,0.07329885,0.23395179,0.00577039,0.9523
2.82424666,0.07045161,0.23610410,0.00572016,0.9712
2.85168991,0.04528698,0.23986957,0.00339997,0.8925
3.03358693,0.08822755,0.24142945,0.00686381,0.9775
3.06230499,0.04547205,0.24696164,0.00328899,0.8969
4.15522468,0.07305772,0.29203526,0.00468792,0.9130
4.15721529,0.06759432,0.29520249,0.00430544,0.8970
4.30184034,0.07444628,0.30280432,0.00494768,0.9442
